iteration,total_loss,gradient_norm,step_norm,index_finger_reachability,middle_finger_reachability,ring_finger_reachability,little_finger_reachability
136.0,0.012968549754892518,0.003659175516250459,0.07387570235418699,0.013609752238082567,0.011215356911524095,0.01085423935255981,0.016194850517403596
137.0,0.01291749498430992,0.003990804515287872,0.08645165350905387,0.013609750689590455,0.01116253045431728,0.010901057980749165,0.015996640812582782
138.0,0.01288803390136481,0.001990466535323253,0.08472258563400754,0.013609740838384178,0.011132709977984979,0.010923063227437033,0.01588662156165305
139.0,0.012863443276566125,0.0026292444491670184,0.07756090855479646,0.01360969384260282,0.011077693759434433,0.010920903477085495,0.015845482027141748
140.0,0.012845458098478188,0.0012728057566215568,0.07647438064530403,0.013609580044400915,0.011023001606351208,0.01090540148620253,0.015843849256958104
141.0,0.012831735166821873,0.0008174407509152082,0.07224131718396423,0.01360928739754312,0.010991291646543814,0.010879163301825564,0.015847198321375
142.0,0.012822864750870735,0.0006923271954454621,0.06564765257708903,0.013608540092558526,0.010986159979068632,0.01084247372892071,0.015854285202935074
143.0,0.012824909054312439,0.0003145506542421866,0.05930424196926207,0.013606994347020349,0.01103048521681506,0.010801164729467287,0.01586099192394706
144.0,0.012826275624060773,0.0018628838525772374,0.05211545088257534,0.013605375170802278,0.011066283163703597,0.010772106774488553,0.015861337387248663
145.0,0.012816472806847976,0.002226205440775076,0.046191235864621004,0.013604748344848752,0.011046069285485438,0.010760617147491349,0.01585445644956637
146.0,0.012803736385785849,0.0017367062103042737,0.04207595808519861,0.013605018651385819,0.011002534012977024,0.010758887843033988,0.015848505035746564
147.0,0.012797368251578829,0.0007333580298161378,0.03895151543223543,0.013605256531604064,0.010983782116493233,0.010753875904737704,0.015846558453480313
148.0,0.012792859499174854,0.0009350869622756113,0.03597636895149797,0.013604663691986804,0.010983272261970614,0.010734730166032751,0.01584877187670924
149.0,0.012785506465348987,0.0010684398701775039,0.03352262318110554,0.013602926604822716,0.010982273049920282,0.010700345335704145,0.01585648087094881
150.0,0.012776492622000082,0.0010421783374782072,0.03131094479335623,0.01359946188703066,0.010980474594022347,0.010653735870780784,0.015872298136166536
151.0,0.01276472816213065,0.0010484358771639074,0.029302535517803648,0.013593477594891823,0.010977713643696613,0.010602243807547438,0.015885477602386726
152.0,0.01274824205208367,0.0011582121889459258,0.02846560023990132,0.013583495220186296,0.010975277446871571,0.010549914552732393,0.015884280988544424
153.0,0.012746608469309728,0.0010119324251907367,0.028655974723700538,0.013567499211385881,0.011049084609880805,0.010497685814181012,0.015872164241791213
154.0,0.012727489254978096,0.005003653229562408,0.03985548380388754,0.013570724542883153,0.010971949885277013,0.010499399715961215,0.015867882875791
155.0,0.01272233315367196,0.0010608636151303882,0.03619747819940162,0.013568855085113804,0.010967436555270682,0.010487326401517599,0.015865714572785752
156.0,0.012712058166874773,0.0014320889085129435,0.03343153063247216,0.013559388746255317,0.010963700724821819,0.010457822144832851,0.015867321051589105
157.0,0.01269688197361285,0.0014541475881028468,0.03161575866583703,0.013538929665646602,0.010962305413447716,0.010413489429357787,0.01587280338599929
158.0,0.01268606999347317,0.0011418565388481175,0.030447564389258688,0.013504210951906364,0.010996474596978705,0.010362656082901402,0.0158809383421062
159.0,0.012671045410844047,0.002811010410120913,0.038441289911422115,0.013490813141870924,0.01095670237939795,0.010340602505568506,0.015896063616538808
160.0,0.012659271661341096,0.0008615569323838585,0.035283695700910674,0.013472328717016997,0.010943902138122042,0.010318418753725174,0.01590243703650017
161.0,0.012643247063790986,0.001146672880629796,0.03326897036366144,0.013442932539420154,0.01093760065790614,0.010294687425547856,0.015897767632289797
162.0,0.012631843059347978,0.0006203277660966182,0.033448304300301705,0.013409658807964053,0.010952879729246318,0.010274337498880393,0.015890496201301146
163.0,0.012618874121157413,0.00252007030163145,0.042704727062356694,0.013408088578172956,0.010905255420659492,0.010268049020497863,0.015894103465299344
164.0,0.012604720893628747,0.0017142493762308786,0.03915819679428665,0.013377836719975722,0.010890272328956034,0.010253273070081986,0.015897501455501246
165.0,0.012581167073932635,0.0018558095036427082,0.03713045344788348,0.013311511031263658,0.010877300485025457,0.010235663720705118,0.01590019305873631
166.0,0.012582638805444357,0.0012855295309804442,0.03629111481089018,0.013212529537979741,0.010988820312468645,0.010224558203665229,0.015904647167663818
167.0,0.01255926959341569,0.006548133709884317,0.06293203183753365,0.013246007346565343,0.010827966587205353,0.010224408811502385,0.015938695628389673
168.0,0.012555856440551339,0.002087989150646115,0.05530593396934685,0.01323571187627179,0.010812613366291846,0.010223837825526246,0.015951262694115478
169.0,0.012531336710688719,0.002524603393547987,0.05058142321076638,0.013177564792185435,0.010796479562236385,0.010220256336377144,0.01593104615195591
170.0,0.012495990382330726,0.0023133861208328088,0.04820381609159705,0.013065995012418419,0.01080102886444242,0.010212233986259634,0.015904703666202433
171.0,0.012458398636525488,0.001898256022580214,0.04563033286298137,0.01290882203586365,0.010832923424007955,0.010197651298064648,0.015894197788165695
172.0,0.012452393639332055,0.001739017505434925,0.043827810798963855,0.012749510312556625,0.010992432441683027,0.010173014235513676,0.01589461756757489
173.0,0.012408268648027639,0.007602160525179353,0.07253336915178854,0.012747190507440023,0.010724507091755889,0.010180492768865363,0.015980884224049283
174.0,0.012396362883789588,0.0015867416662895247,0.06348293157761212,0.012740100795265124,0.010629363421430624,0.01018753219229152,0.016028455126171088
175.0,0.012371758324077341,0.0018060532608657944,0.056486643445151946,0.012730505606283221,0.010581849684237319,0.010184838451665335,0.015989839554123485
176.0,0.012339095766424573,0.0017587164718322666,0.052858032191044374,0.012712410976143326,0.010568023340535313,0.010171303729573427,0.015904645019446224
177.0,0.012308551205572315,0.001562206698718049,0.0502264597725126,0.012683484984113359,0.010563641170265115,0.010150698605828908,0.01583638006208188
178.0,0.012278717464394276,0.0015007590767281884,0.047438265540414366,0.012658797480695616,0.010546817068129488,0.010123302237366941,0.015785953071385063
179.0,0.012248383055673929,0.0012704837784309518,0.04581428288967028,0.012656662690630722,0.010517434727367266,0.010088553377970749,0.015730881426726972
180.0,0.012018446394675567,0.0012316615565993985,0.047330899502497276,0.012042513707829326,0.010948906636601497,0.010303514080272379,0.014778851153999066
181.0,0.012601271776573235,0.09441484433886699,0.41374198174530763,0.013156707798504698,0.011661395116182027,0.011458080213857883,0.014128903977748334
182.0,0.01362524346788651,0.003226548737674752,0.3623219704116275,0.014350236561249428,0.013090545185015727,0.012709346914406585,0.0143508452108743
183.0,0.016447443077311243,0.004897774191732681,0.3043627851302677,0.015856716301588535,0.014815381671904026,0.014812628368391506,0.020305045967360907
184.0,1000000.0,0.051001240439017013,0.38709932558535476,1000000.0,1000000.0,1000000.0,1000000.0
